"date","state","value"
2011-01-01,"MD",7.3
2012-01-01,"MD",6.9
2013-01-01,"MD",6.6
2014-01-01,"MD",5.7
2015-01-01,"MD",5
2016-01-01,"MD",4.3
2017-01-01,"MD",4.1
2018-01-01,"MD",3.8
2019-01-01,"MD",3.4
2020-01-01,"MD",6.5
2021-01-01,"MD",5.2
2022-01-01,"MD",3
2023-01-01,"MD",2.2
2024-01-01,"MD",3
2025-01-01,"MD",NA
1976-01-01,"MA",9.8
1977-01-01,"MA",7.9
1978-01-01,"MA",6.2
1979-01-01,"MA",5.5
1980-01-01,"MA",5.8
1981-01-01,"MA",6.4
1982-01-01,"MA",7.8
1983-01-01,"MA",7
1984-01-01,"MA",4.8
1985-01-01,"MA",4.1
1986-01-01,"MA",4
1987-01-01,"MA",3.3
1988-01-01,"MA",3.3
1989-01-01,"MA",4.2
1990-01-01,"MA",6.4
1991-01-01,"MA",8.9
1992-01-01,"MA",8.8
1993-01-01,"MA",7.3
1994-01-01,"MA",6.2
1995-01-01,"MA",5.5
1996-01-01,"MA",4.6
1997-01-01,"MA",4.1
1998-01-01,"MA",3.4
1999-01-01,"MA",3.3
2000-01-01,"MA",2.8
2001-01-01,"MA",3.8
2002-01-01,"MA",5.2
2003-01-01,"MA",5.7
2004-01-01,"MA",5.1
2005-01-01,"MA",4.8
2006-01-01,"MA",4.7
2007-01-01,"MA",4.5
2008-01-01,"MA",5.3
2009-01-01,"MA",8.2
2010-01-01,"MA",8.1
2011-01-01,"MA",7.2
2012-01-01,"MA",6.7
2013-01-01,"MA",6.7
2014-01-01,"MA",5.8
2015-01-01,"MA",4.8
2016-01-01,"MA",4
2017-01-01,"MA",3.8
2018-01-01,"MA",3.5
2019-01-01,"MA",3.1
2020-01-01,"MA",9.3
2021-01-01,"MA",5.3
2022-01-01,"MA",3.6
2023-01-01,"MA",3.5
2024-01-01,"MA",4
2025-01-01,"MA",NA
1976-01-01,"MI",9.4
1977-01-01,"MI",8.2
1978-01-01,"MI",7
1979-01-01,"MI",7.9
1980-01-01,"MI",12.3
1981-01-01,"MI",12.4
1982-01-01,"MI",15.4
1983-01-01,"MI",14.5
1984-01-01,"MI",11.2
1985-01-01,"MI",10
1986-01-01,"MI",8.9
1987-01-01,"MI",8.4
1988-01-01,"MI",7.5
1989-01-01,"MI",7.2
1990-01-01,"MI",7.7
1991-01-01,"MI",9.3
1992-01-01,"MI",9.1
1993-01-01,"MI",7.4
1994-01-01,"MI",6.1
1995-01-01,"MI",5.3
1996-01-01,"MI",4.9
1997-01-01,"MI",4.3
1998-01-01,"MI",4
1999-01-01,"MI",3.7
2000-01-01,"MI",3.7
2001-01-01,"MI",5.2
2002-01-01,"MI",6.2
2003-01-01,"MI",7.1
2004-01-01,"MI",6.9
2005-01-01,"MI",6.8
2006-01-01,"MI",6.9
2007-01-01,"MI",7.1
2008-01-01,"MI",8.2
2009-01-01,"MI",13.5
2010-01-01,"MI",12.7
2011-01-01,"MI",10.1
2012-01-01,"MI",9.1
2013-01-01,"MI",8.7
2014-01-01,"MI",7.2
2015-01-01,"MI",5.4
2016-01-01,"MI",5
2017-01-01,"MI",4.6
2018-01-01,"MI",4.2
2019-01-01,"MI",4.1
2020-01-01,"MI",10.1
2021-01-01,"MI",5.7
2022-01-01,"MI",4.1
2023-01-01,"MI",3.9
2024-01-01,"MI",4.7
2025-01-01,"MI",NA
1976-01-01,"MN",5.8
1977-01-01,"MN",5.3
1978-01-01,"MN",3.9
1979-01-01,"MN",4.3
1980-01-01,"MN",5.8
1981-01-01,"MN",5.7
1982-01-01,"MN",7.8
1983-01-01,"MN",8.1
1984-01-01,"MN",6.4
1985-01-01,"MN",6
1986-01-01,"MN",5.5
1987-01-01,"MN",5.1
1988-01-01,"MN",4.3
1989-01-01,"MN",4.3
1990-01-01,"MN",4.7
1991-01-01,"MN",5.1
1992-01-01,"MN",5.1
1993-01-01,"MN",5
1994-01-01,"MN",4
1995-01-01,"MN",3.7
1996-01-01,"MN",3.9
1997-01-01,"MN",3.2
1998-01-01,"MN",2.7
1999-01-01,"MN",2.8
2000-01-01,"MN",3.1
2001-01-01,"MN",3.8
2002-01-01,"MN",4.4
2003-01-01,"MN",4.8
2004-01-01,"MN",4.6
2005-01-01,"MN",4.1
2006-01-01,"MN",4.1
2007-01-01,"MN",4.6
2008-01-01,"MN",5.5
2009-01-01,"MN",7.7
2010-01-01,"MN",7.4
2011-01-01,"MN",6.6
2012-01-01,"MN",5.7
2013-01-01,"MN",5
2014-01-01,"MN",4.2
2015-01-01,"MN",3.8
2016-01-01,"MN",3.9
2017-01-01,"MN",3.4
2018-01-01,"MN",3
2019-01-01,"MN",3.3
2020-01-01,"MN",6.3
2021-01-01,"MN",3.7
2022-01-01,"MN",2.5
2023-01-01,"MN",2.8
2024-01-01,"MN",3
2025-01-01,"MN",NA
1976-01-01,"MS",6.5
1977-01-01,"MS",7.2
1978-01-01,"MS",6.8
1979-01-01,"MS",5.7
1980-01-01,"MS",7.3
1981-01-01,"MS",8.5
1982-01-01,"MS",11
1983-01-01,"MS",12
1984-01-01,"MS",10.7
1985-01-01,"MS",10.4
1986-01-01,"MS",11.4
1987-01-01,"MS",10.1
1988-01-01,"MS",8.5
1989-01-01,"MS",7.9
1990-01-01,"MS",7.6
1991-01-01,"MS",8.4
1992-01-01,"MS",8
1993-01-01,"MS",6.7
1994-01-01,"MS",6.3
1995-01-01,"MS",6.2
1996-01-01,"MS",6
1997-01-01,"MS",5.7
1998-01-01,"MS",5.2
1999-01-01,"MS",5.1
2000-01-01,"MS",5.3
2001-01-01,"MS",5.5
2002-01-01,"MS",6.4
2003-01-01,"MS",6.1
2004-01-01,"MS",6.2
2005-01-01,"MS",7.7
2006-01-01,"MS",6.4
2007-01-01,"MS",6.1
2008-01-01,"MS",6.7
2009-01-01,"MS",9.2
2010-01-01,"MS",10.1
2011-01-01,"MS",9.8
2012-01-01,"MS",8.8
2013-01-01,"MS",8.5
2014-01-01,"MS",7.6
2015-01-01,"MS",6.5
2016-01-01,"MS",6
2017-01-01,"MS",5.2
2018-01-01,"MS",4.9
2019-01-01,"MS",5.5
2020-01-01,"MS",8
2021-01-01,"MS",5.4
2022-01-01,"MS",3.7
2023-01-01,"MS",3.1
2024-01-01,"MS",3.1
2025-01-01,"MS",NA
1976-01-01,"MO",6.2
1977-01-01,"MO",6
1978-01-01,"MO",4.9
1979-01-01,"MO",4.8
1980-01-01,"MO",7.2
1981-01-01,"MO",7.7
1982-01-01,"MO",9.3
1983-01-01,"MO",9.9
1984-01-01,"MO",7.3
1985-01-01,"MO",6.6
1986-01-01,"MO",6.4
1987-01-01,"MO",6.2
1988-01-01,"MO",5.7
1989-01-01,"MO",5.6
1990-01-01,"MO",5.9
1991-01-01,"MO",6.6
1992-01-01,"MO",6.1
1993-01-01,"MO",6.2
1994-01-01,"MO",5.1
1995-01-01,"MO",4.8
1996-01-01,"MO",4.7
1997-01-01,"MO",4.4
1998-01-01,"MO",4.1
1999-01-01,"MO",3.2
2000-01-01,"MO",3.4
2001-01-01,"MO",4.5
2002-01-01,"MO",5.3
2003-01-01,"MO",5.7
2004-01-01,"MO",5.8
2005-01-01,"MO",5.4
2006-01-01,"MO",4.9
2007-01-01,"MO",5.1
2008-01-01,"MO",6.2
2009-01-01,"MO",9.1
2010-01-01,"MO",9.4
2011-01-01,"MO",8.6
2012-01-01,"MO",7.1
2013-01-01,"MO",6.8
2014-01-01,"MO",6.2
2015-01-01,"MO",5.1
2016-01-01,"MO",4.6
2017-01-01,"MO",3.8
2018-01-01,"MO",3.2
2019-01-01,"MO",3.2
2020-01-01,"MO",6.2
2021-01-01,"MO",4.1
2022-01-01,"MO",2.6
2023-01-01,"MO",3.1
2024-01-01,"MO",3.6
2025-01-01,"MO",NA
1976-01-01,"MT",5.9
1977-01-01,"MT",6.2
1978-01-01,"MT",5.6
1979-01-01,"MT",5.2
1980-01-01,"MT",6.3
1981-01-01,"MT",6.8
1982-01-01,"MT",8.6
1983-01-01,"MT",8.8
1984-01-01,"MT",7.5
1985-01-01,"MT",7.6
1986-01-01,"MT",7.9
1987-01-01,"MT",7.5
1988-01-01,"MT",6.7
1989-01-01,"MT",6
1990-01-01,"MT",6.1
1991-01-01,"MT",6.9
1992-01-01,"MT",6.7
1993-01-01,"MT",6.1
1994-01-01,"MT",5.5
1995-01-01,"MT",5.7
1996-01-01,"MT",5.5
1997-01-01,"MT",5.5
1998-01-01,"MT",5.6
1999-01-01,"MT",5.3
2000-01-01,"MT",4.8
2001-01-01,"MT",4.6
2002-01-01,"MT",4.6
2003-01-01,"MT",4.7
2004-01-01,"MT",4.5
2005-01-01,"MT",4.1
2006-01-01,"MT",3.4
2007-01-01,"MT",3.4
2008-01-01,"MT",4.7
2009-01-01,"MT",7.1
2010-01-01,"MT",7.2
2011-01-01,"MT",6.6
2012-01-01,"MT",5.8
2013-01-01,"MT",5.3
2014-01-01,"MT",4.6
2015-01-01,"MT",4.2
2016-01-01,"MT",4.3
2017-01-01,"MT",4.1
2018-01-01,"MT",3.7
2019-01-01,"MT",3.5
2020-01-01,"MT",5.8
2021-01-01,"MT",3.4
2022-01-01,"MT",2.6
2023-01-01,"MT",2.7
2024-01-01,"MT",3
2025-01-01,"MT",NA
1976-01-01,"NE",3.1
1977-01-01,"NE",3.4
1978-01-01,"NE",2.9
1979-01-01,"NE",2.9
1980-01-01,"NE",3.8
1981-01-01,"NE",4.1
1982-01-01,"NE",5.5
1983-01-01,"NE",5.6
1984-01-01,"NE",4.4
1985-01-01,"NE",5.1
1986-01-01,"NE",4.9
1987-01-01,"NE",4.3
1988-01-01,"NE",3.5
1989-01-01,"NE",2.9
1990-01-01,"NE",2.4
1991-01-01,"NE",2.6
1992-01-01,"NE",2.8
1993-01-01,"NE",2.8
1994-01-01,"NE",2.6
1995-01-01,"NE",2.6
1996-01-01,"NE",2.7
1997-01-01,"NE",2.4
1998-01-01,"NE",2.5
1999-01-01,"NE",2.8
2000-01-01,"NE",2.8
2001-01-01,"NE",3.2
2002-01-01,"NE",3.7
2003-01-01,"NE",3.9
2004-01-01,"NE",3.9
2005-01-01,"NE",3.8
2006-01-01,"NE",3
2007-01-01,"NE",3
2008-01-01,"NE",3.3
2009-01-01,"NE",4.6
2010-01-01,"NE",4.6
2011-01-01,"NE",4.4
2012-01-01,"NE",3.9
2013-01-01,"NE",3.7
2014-01-01,"NE",3.2
2015-01-01,"NE",3
2016-01-01,"NE",3.1
2017-01-01,"NE",3
2018-01-01,"NE",2.9
2019-01-01,"NE",3.1
2020-01-01,"NE",4.3
2021-01-01,"NE",2.6
2022-01-01,"NE",2.2
2023-01-01,"NE",2.3
2024-01-01,"NE",2.8
2025-01-01,"NE",NA
1976-01-01,"NV",8.8
1977-01-01,"NV",6.8
1978-01-01,"NV",4.4
1979-01-01,"NV",4.9
1980-01-01,"NV",6.3
1981-01-01,"NV",7.3
1982-01-01,"NV",10
1983-01-01,"NV",9.8
1984-01-01,"NV",7.7
1985-01-01,"NV",7.5
1986-01-01,"NV",6.3
1987-01-01,"NV",6.2
1988-01-01,"NV",5.2
1989-01-01,"NV",4.7
1990-01-01,"NV",4.8
1991-01-01,"NV",5.8
1992-01-01,"NV",6.8
1993-01-01,"NV",6.9
1994-01-01,"NV",6.2
1995-01-01,"NV",5.6
1996-01-01,"NV",5.1
1997-01-01,"NV",4.4
1998-01-01,"NV",4.2
1999-01-01,"NV",4.1
2000-01-01,"NV",4.1
2001-01-01,"NV",5.1
2002-01-01,"NV",5.6
2003-01-01,"NV",5.2
2004-01-01,"NV",4.5
2005-01-01,"NV",4.2
2006-01-01,"NV",4.2
2007-01-01,"NV",4.8
2008-01-01,"NV",6.9
2009-01-01,"NV",11.1
2010-01-01,"NV",13.3
2011-01-01,"NV",13
2012-01-01,"NV",11.5
2013-01-01,"NV",10
2014-01-01,"NV",8.2
2015-01-01,"NV",6.9
2016-01-01,"NV",5.8
2017-01-01,"NV",5
2018-01-01,"NV",4.4
2019-01-01,"NV",4.1
2020-01-01,"NV",13.7
2021-01-01,"NV",6.8
2022-01-01,"NV",5.2
2023-01-01,"NV",5.1
2024-01-01,"NV",5.6
2025-01-01,"NV",NA
1976-01-01,"NH",6.4
1977-01-01,"NH",5.5
1978-01-01,"NH",3.8
1979-01-01,"NH",3.1
1980-01-01,"NH",4.5
1981-01-01,"NH",5.1
1982-01-01,"NH",6.9
1983-01-01,"NH",5.5
1984-01-01,"NH",4.2
1985-01-01,"NH",3.7
1986-01-01,"NH",2.6
1987-01-01,"NH",2.2
1988-01-01,"NH",2.4
1989-01-01,"NH",3.4
1990-01-01,"NH",5.2
1991-01-01,"NH",6.8
1992-01-01,"NH",7.3
1993-01-01,"NH",6.1
1994-01-01,"NH",4.5
1995-01-01,"NH",3.8
1996-01-01,"NH",3.7
1997-01-01,"NH",3.4
1998-01-01,"NH",2.8
1999-01-01,"NH",2.7
2000-01-01,"NH",2.7
2001-01-01,"NH",3.4
2002-01-01,"NH",4.5
2003-01-01,"NH",4.4
2004-01-01,"NH",3.8
2005-01-01,"NH",3.6
2006-01-01,"NH",3.5
2007-01-01,"NH",3.5
2008-01-01,"NH",3.8
2009-01-01,"NH",6.1
2010-01-01,"NH",6.1
2011-01-01,"NH",5.5
2012-01-01,"NH",5.5
2013-01-01,"NH",5.3
2014-01-01,"NH",4.3
2015-01-01,"NH",3.4
2016-01-01,"NH",2.9
2017-01-01,"NH",2.8
2018-01-01,"NH",2.6
2019-01-01,"NH",2.6
2020-01-01,"NH",6.8
2021-01-01,"NH",3.5
2022-01-01,"NH",2.4
2023-01-01,"NH",2.3
2024-01-01,"NH",2.6
2025-01-01,"NH",NA
1976-01-01,"NJ",10.4
1977-01-01,"NJ",9.4
1978-01-01,"NJ",7.3
1979-01-01,"NJ",6.8
1980-01-01,"NJ",7.1
1981-01-01,"NJ",7.5
1982-01-01,"NJ",8.8
1983-01-01,"NJ",8.3
1984-01-01,"NJ",6.3
1985-01-01,"NJ",5.6
1986-01-01,"NJ",5
1987-01-01,"NJ",4
1988-01-01,"NJ",3.8
1989-01-01,"NJ",4
1990-01-01,"NJ",5.1
1991-01-01,"NJ",6.8
1992-01-01,"NJ",8.6
1993-01-01,"NJ",7.8
1994-01-01,"NJ",6.9
1995-01-01,"NJ",6.4
1996-01-01,"NJ",6.1
1997-01-01,"NJ",5.3
1998-01-01,"NJ",4.6
1999-01-01,"NJ",4.4
2000-01-01,"NJ",3.7
2001-01-01,"NJ",4.2
2002-01-01,"NJ",5.8
2003-01-01,"NJ",5.9
2004-01-01,"NJ",4.9
2005-01-01,"NJ",4.4
2006-01-01,"NJ",4.7
2007-01-01,"NJ",4.2
2008-01-01,"NJ",5.4
2009-01-01,"NJ",8.8
2010-01-01,"NJ",9.7
2011-01-01,"NJ",9.4
2012-01-01,"NJ",9.5
2013-01-01,"NJ",8.4
2014-01-01,"NJ",6.7
2015-01-01,"NJ",5.7
2016-01-01,"NJ",4.9
2017-01-01,"NJ",4.5
2018-01-01,"NJ",4
2019-01-01,"NJ",3.5
2020-01-01,"NJ",9.5
2021-01-01,"NJ",6.7
2022-01-01,"NJ",3.9
2023-01-01,"NJ",4.3
2024-01-01,"NJ",4.5
2025-01-01,"NJ",NA
1976-01-01,"NM",8.7
1977-01-01,"NM",7.7
1978-01-01,"NM",6.2
1979-01-01,"NM",6.6
1980-01-01,"NM",7.6
1981-01-01,"NM",7.2
1982-01-01,"NM",9
1983-01-01,"NM",9.8
1984-01-01,"NM",7.7
1985-01-01,"NM",8.6
1986-01-01,"NM",9.2
1987-01-01,"NM",9
1988-01-01,"NM",7.6
1989-01-01,"NM",6.7
1990-01-01,"NM",6.7
1991-01-01,"NM",7.3
1992-01-01,"NM",7.3
1993-01-01,"NM",7.3
1994-01-01,"NM",6.5
1995-01-01,"NM",6.6
1996-01-01,"NM",7.5
1997-01-01,"NM",6.4
1998-01-01,"NM",6.2
1999-01-01,"NM",5.6
2000-01-01,"NM",5
2001-01-01,"NM",5
2002-01-01,"NM",5.5
2003-01-01,"NM",5.9
2004-01-01,"NM",5.6
2005-01-01,"NM",5.2
2006-01-01,"NM",4.2
2007-01-01,"NM",3.5
2008-01-01,"NM",4.4
2009-01-01,"NM",7.1
2010-01-01,"NM",7.8
2011-01-01,"NM",7.2
2012-01-01,"NM",7
2013-01-01,"NM",6.9
2014-01-01,"NM",6.6
2015-01-01,"NM",6.6
2016-01-01,"NM",6.8
2017-01-01,"NM",6.1
2018-01-01,"NM",4.9
2019-01-01,"NM",5
2020-01-01,"NM",7.9
2021-01-01,"NM",7.1
2022-01-01,"NM",4.1
2023-01-01,"NM",3.7
2024-01-01,"NM",4.2
2025-01-01,"NM",NA
1976-01-01,"NY",10.2
1977-01-01,"NY",9.2
1978-01-01,"NY",7.7
1979-01-01,"NY",7.1
1980-01-01,"NY",7.4
1981-01-01,"NY",7.6
1982-01-01,"NY",8.7
1983-01-01,"NY",8.9
1984-01-01,"NY",7.3
1985-01-01,"NY",6.6
1986-01-01,"NY",6.2
1987-01-01,"NY",4.8
1988-01-01,"NY",4.2
1989-01-01,"NY",4.9
1990-01-01,"NY",5.3
1991-01-01,"NY",7.3
1992-01-01,"NY",8.7
1993-01-01,"NY",8
1994-01-01,"NY",6.9
1995-01-01,"NY",6.3
1996-01-01,"NY",6.2
1997-01-01,"NY",6.4
1998-01-01,"NY",5.6
1999-01-01,"NY",5.2
2000-01-01,"NY",4.5
2001-01-01,"NY",4.9
2002-01-01,"NY",6.2
2003-01-01,"NY",6.4
2004-01-01,"NY",5.8
2005-01-01,"NY",5
2006-01-01,"NY",4.5
2007-01-01,"NY",4.4
2008-01-01,"NY",5.4
2009-01-01,"NY",8.4
2010-01-01,"NY",8.7
2011-01-01,"NY",8.4
2012-01-01,"NY",8.7
2013-01-01,"NY",7.8
2014-01-01,"NY",6.3
2015-01-01,"NY",5.2
2016-01-01,"NY",4.9
2017-01-01,"NY",4.6
2018-01-01,"NY",4.1
2019-01-01,"NY",3.9
2020-01-01,"NY",9.9
2021-01-01,"NY",7.1
2022-01-01,"NY",4.3
2023-01-01,"NY",4
2024-01-01,"NY",4.3
2025-01-01,"NY",NA
1976-01-01,"NC",6.2
1977-01-01,"NC",5.9
1978-01-01,"NC",4.6
1979-01-01,"NC",4.8
1980-01-01,"NC",6.4
1981-01-01,"NC",6.5
1982-01-01,"NC",9.3
1983-01-01,"NC",9
1984-01-01,"NC",6.6
1985-01-01,"NC",5.7
1986-01-01,"NC",5.3
1987-01-01,"NC",4.6
1988-01-01,"NC",3.7
1989-01-01,"NC",3.6
1990-01-01,"NC",4.1
1991-01-01,"NC",5.9
1992-01-01,"NC",6.2
1993-01-01,"NC",5.1
1994-01-01,"NC",4.4
1995-01-01,"NC",4.4
1996-01-01,"NC",4.3
1997-01-01,"NC",3.8
1998-01-01,"NC",3.5
1999-01-01,"NC",3.3
2000-01-01,"NC",3.8
2001-01-01,"NC",5.5
2002-01-01,"NC",6.5
2003-01-01,"NC",6.3
2004-01-01,"NC",5.5
2005-01-01,"NC",5.2
2006-01-01,"NC",4.7
2007-01-01,"NC",4.7
2008-01-01,"NC",5.9
2009-01-01,"NC",10.8
2010-01-01,"NC",10.8
2011-01-01,"NC",10.4
2012-01-01,"NC",9.6
2013-01-01,"NC",7.8
2014-01-01,"NC",6.1
2015-01-01,"NC",5.7
2016-01-01,"NC",5.1
2017-01-01,"NC",4.6
2018-01-01,"NC",4
2019-01-01,"NC",3.9
2020-01-01,"NC",7.3
2021-01-01,"NC",4.9
2022-01-01,"NC",3.7
2023-01-01,"NC",3.5
2024-01-01,"NC",3.6
2025-01-01,"NC",NA
1976-01-01,"ND",3.8
1977-01-01,"ND",4.5
1978-01-01,"ND",4.2
1979-01-01,"ND",4.2
1980-01-01,"ND",4.9
1981-01-01,"ND",4.9
1982-01-01,"ND",5.5
1983-01-01,"ND",5.8
1984-01-01,"ND",5.3
1985-01-01,"ND",5.5
1986-01-01,"ND",5.6
1987-01-01,"ND",5
1988-01-01,"ND",4.7
1989-01-01,"ND",4.3
1990-01-01,"ND",4.2
1991-01-01,"ND",4.4
1992-01-01,"ND",4.5
1993-01-01,"ND",4.3
1994-01-01,"ND",3.7
1995-01-01,"ND",3.3
1996-01-01,"ND",3.1
1997-01-01,"ND",2.9
1998-01-01,"ND",3
1999-01-01,"ND",3.2
2000-01-01,"ND",2.9
2001-01-01,"ND",2.8
2002-01-01,"ND",3.4
2003-01-01,"ND",3.5
2004-01-01,"ND",3.4
2005-01-01,"ND",3.3
2006-01-01,"ND",3.1
2007-01-01,"ND",3
2008-01-01,"ND",3.1
2009-01-01,"ND",3.9
2010-01-01,"ND",3.7
2011-01-01,"ND",3.3
2012-01-01,"ND",2.9
2013-01-01,"ND",2.9
2014-01-01,"ND",2.7
2015-01-01,"ND",2.8
2016-01-01,"ND",3
2017-01-01,"ND",2.6
2018-01-01,"ND",2.4
2019-01-01,"ND",2.2
2020-01-01,"ND",5
2021-01-01,"ND",3.1
2022-01-01,"ND",2.1
2023-01-01,"ND",2
2024-01-01,"ND",2.4
2025-01-01,"ND",NA
1976-01-01,"OH",7.7
1977-01-01,"OH",6.5
1978-01-01,"OH",5.5
1979-01-01,"OH",5.9
1980-01-01,"OH",8.5
1981-01-01,"OH",9.4
1982-01-01,"OH",12.7
1983-01-01,"OH",12.3
1984-01-01,"OH",9.4
1985-01-01,"OH",8.9
1986-01-01,"OH",8.3
1987-01-01,"OH",7.1
1988-01-01,"OH",6
1989-01-01,"OH",5.6
1990-01-01,"OH",5.7
1991-01-01,"OH",6.6
1992-01-01,"OH",7.4
1993-01-01,"OH",6.7
1994-01-01,"OH",5.6
1995-01-01,"OH",4.9
1996-01-01,"OH",5
1997-01-01,"OH",4.6
1998-01-01,"OH",4.3
1999-01-01,"OH",4.3
2000-01-01,"OH",4.1
2001-01-01,"OH",4.4
2002-01-01,"OH",5.8
2003-01-01,"OH",6.3
2004-01-01,"OH",6.2
2005-01-01,"OH",5.9
2006-01-01,"OH",5.4
2007-01-01,"OH",5.6
2008-01-01,"OH",6.6
2009-01-01,"OH",10.2
2010-01-01,"OH",10
2011-01-01,"OH",8.8
2012-01-01,"OH",7.4
2013-01-01,"OH",7.4
2014-01-01,"OH",5.8
2015-01-01,"OH",5
2016-01-01,"OH",5.1
2017-01-01,"OH",4.9
2018-01-01,"OH",4.5
2019-01-01,"OH",4.1
2020-01-01,"OH",8.3
2021-01-01,"OH",5.2
2022-01-01,"OH",4
2023-01-01,"OH",3.6
2024-01-01,"OH",4.3
2025-01-01,"OH",NA
1976-01-01,"OK",5.6
1977-01-01,"OK",4.8
1978-01-01,"OK",3.3
1979-01-01,"OK",3.1
1980-01-01,"OK",4.1
1981-01-01,"OK",3.6
1982-01-01,"OK",6.1
1983-01-01,"OK",8.2
1984-01-01,"OK",6.8
1985-01-01,"OK",7.1
1986-01-01,"OK",8.3
1987-01-01,"OK",7.2
1988-01-01,"OK",6.4
1989-01-01,"OK",5.8
1990-01-01,"OK",5.4
1991-01-01,"OK",6
1992-01-01,"OK",5.9
1993-01-01,"OK",5.7
1994-01-01,"OK",5.3
1995-01-01,"OK",4.5
1996-01-01,"OK",4
1997-01-01,"OK",4
1998-01-01,"OK",4.1
1999-01-01,"OK",3.5
2000-01-01,"OK",3
2001-01-01,"OK",3.6
2002-01-01,"OK",4.6
2003-01-01,"OK",5.4
2004-01-01,"OK",4.7
2005-01-01,"OK",4.3
2006-01-01,"OK",3.9
2007-01-01,"OK",4
2008-01-01,"OK",3.6
2009-01-01,"OK",6.5
2010-01-01,"OK",6.4
2011-01-01,"OK",5.6
2012-01-01,"OK",5.1
2013-01-01,"OK",5.1
2014-01-01,"OK",4.3
2015-01-01,"OK",4.3
2016-01-01,"OK",4.7
2017-01-01,"OK",4
2018-01-01,"OK",3.3
2019-01-01,"OK",3.1
2020-01-01,"OK",6.3
2021-01-01,"OK",4
2022-01-01,"OK",3
2023-01-01,"OK",3.2
2024-01-01,"OK",3.3
2025-01-01,"OK",NA
1976-01-01,"OR",9.3
1977-01-01,"OR",7.4
1978-01-01,"OR",6.1
1979-01-01,"OR",6.8
1980-01-01,"OR",8.4
1981-01-01,"OR",9.7
1982-01-01,"OR",11.3
1983-01-01,"OR",10.8
1984-01-01,"OR",9.3
1985-01-01,"OR",8.6
1986-01-01,"OR",7.9
1987-01-01,"OR",6.1
1988-01-01,"OR",5.7
1989-01-01,"OR",5.3
1990-01-01,"OR",5.4
1991-01-01,"OR",6.2
1992-01-01,"OR",7.2
1993-01-01,"OR",7
1994-01-01,"OR",5.3
1995-01-01,"OR",4.8
1996-01-01,"OR",5.6
1997-01-01,"OR",5.6
1998-01-01,"OR",5.6
1999-01-01,"OR",5.5
2000-01-01,"OR",5.2
2001-01-01,"OR",6.4
2002-01-01,"OR",7.5
2003-01-01,"OR",8
2004-01-01,"OR",7.3
2005-01-01,"OR",6.2
2006-01-01,"OR",5.4
2007-01-01,"OR",5.2
2008-01-01,"OR",6.3
2009-01-01,"OR",10.6
2010-01-01,"OR",10.6
2011-01-01,"OR",9.5
2012-01-01,"OR",8.7
2013-01-01,"OR",7.8
2014-01-01,"OR",6.6
2015-01-01,"OR",5.5
2016-01-01,"OR",4.8
2017-01-01,"OR",4.1
2018-01-01,"OR",4
2019-01-01,"OR",3.7
2020-01-01,"OR",7.6
2021-01-01,"OR",5.2
2022-01-01,"OR",3.9
2023-01-01,"OR",3.8
2024-01-01,"OR",4.2
2025-01-01,"OR",NA
1976-01-01,"PA",8
1977-01-01,"PA",7.7
1978-01-01,"PA",7
1979-01-01,"PA",7
1980-01-01,"PA",8.2
1981-01-01,"PA",8.3
1982-01-01,"PA",10.9
1983-01-01,"PA",11
1984-01-01,"PA",8.8
1985-01-01,"PA",8
1986-01-01,"PA",7
1987-01-01,"PA",5.8
1988-01-01,"PA",5.2
1989-01-01,"PA",4.9
1990-01-01,"PA",5.5
1991-01-01,"PA",6.9
1992-01-01,"PA",7.4
1993-01-01,"PA",6.9
1994-01-01,"PA",6.3
1995-01-01,"PA",5.9
1996-01-01,"PA",5.5
1997-01-01,"PA",5.1
1998-01-01,"PA",4.7
1999-01-01,"PA",4.5
2000-01-01,"PA",4.2
2001-01-01,"PA",4.8
2002-01-01,"PA",5.5
2003-01-01,"PA",5.7
2004-01-01,"PA",5.3
2005-01-01,"PA",5
2006-01-01,"PA",4.7
2007-01-01,"PA",4.6
2008-01-01,"PA",5.4
2009-01-01,"PA",8
2010-01-01,"PA",8.1
2011-01-01,"PA",7.7
2012-01-01,"PA",7.6
2013-01-01,"PA",7.1
2014-01-01,"PA",6
2015-01-01,"PA",5.4
2016-01-01,"PA",5.3
2017-01-01,"PA",5
2018-01-01,"PA",4.4
2019-01-01,"PA",4.3
2020-01-01,"PA",8.8
2021-01-01,"PA",5.9
2022-01-01,"PA",4.1
2023-01-01,"PA",3.7
2024-01-01,"PA",3.6
2025-01-01,"PA",NA
1976-01-01,"RI",8
1977-01-01,"RI",8.1
1978-01-01,"RI",6.3
1979-01-01,"RI",6.3
1980-01-01,"RI",7.2
1981-01-01,"RI",7.6
1982-01-01,"RI",9.8
1983-01-01,"RI",8.5
1984-01-01,"RI",5.4
1985-01-01,"RI",4.6
1986-01-01,"RI",4.1
1987-01-01,"RI",3.7
1988-01-01,"RI",3
1989-01-01,"RI",3.9
1990-01-01,"RI",6.2
1991-01-01,"RI",8.3
1992-01-01,"RI",9
1993-01-01,"RI",7.7
1994-01-01,"RI",6.7
1995-01-01,"RI",6.3
1996-01-01,"RI",5.2
1997-01-01,"RI",5.4
1998-01-01,"RI",4.6
1999-01-01,"RI",4.2
2000-01-01,"RI",4.1
2001-01-01,"RI",4.5
